,feature_5,category_1,category_2,cluster1_2_3_4,cluster6_7_8
8229,-0.5288626963945531,2,0,1.496182726797429,0.8196496028980956
2841,-0.3787387917868379,3,2,-2.6977974926988084,-1.9372229550248312
2311,-0.301800925818902,2,1,2.89086014217703,4.351035771992304
7729,0.7012664704207552,0,0,0.19852299064215892,1.4557633021763172
3234,-0.9662501909204808,3,0,-2.113608820624558,-1.9586026648331947
4152,0.7642376669649849,0,1,0.12257894678256454,2.3629518356325776
1309,0.2493360226309318,0,1,0.9152244948286636,2.427218809715992
695,-0.8427737108679332,1,0,-0.6749540124024287,0.9422632615986624
5375,-0.8229603053323453,2,2,1.1392101615255004,2.3636279002093383
3752,-0.0494570396831972,2,1,1.9466751278948573,-1.4046495947557949
1227,0.1844626701821512,1,1,-0.17893967713650985,1.0790300998329612
1999,0.9921301598892432,3,0,-1.2428710316679588,-2.4554665331360344
276,-0.1228030527952144,0,1,0.29167165355114416,-0.3896197566798227
5452,-0.5605724922138491,2,0,2.6891628334969684,-0.89328397317938
5701,0.4825559533299606,1,1,-0.35130069809728165,1.354176305408183
7755,0.3942304206879508,0,0,0.2347484951924553,-1.45943329377129
3637,0.1096704678905819,0,1,0.5036364080080223,1.7932633530753248
6642,0.2930751479461473,3,2,-1.5265117678733735,-3.2336640787763895
4778,0.2973871778702779,3,0,-1.6787035538523518,-1.2639037952270777
8727,0.9387656888057192,2,1,1.5709310241724375,-1.1380064569761315
4117,-0.1917845833987979,3,0,-3.148601662617799,-0.49240211992191796
5663,0.256169846492841,3,2,-2.5929399579587,-4.380096581854123
1137,-0.2795477387520866,3,1,-2.239089098041829,-1.0390138831514326
2767,-0.6390098685123125,0,1,0.7267897049460443,-3.623731097503793
6582,0.9577059313414292,1,0,-0.6473757570306556,1.9836703917069112
6196,-0.8600269795102815,3,1,-2.388748820046266,-0.5489234116521283
942,0.7768542400134055,2,0,1.2984736212287356,1.5464108854447522
6162,0.0981254436653196,3,2,-2.497288445597435,0.24862237891980907
8435,0.0369207875449084,0,0,0.21143102129102254,0.16093001648129032
4935,0.6185342957842799,2,0,0.6514820520137974,-0.29249530222789527
3935,-0.0408111092784844,0,1,0.3645107721744036,-1.7042377969486946
7653,0.5051272876324375,0,0,0.7359575105131442,0.3122122627581048
2384,0.5105646448604064,0,1,0.12737007633065361,0.40449315660159274
115,-0.1931787993232319,0,0,0.350972579758422,-1.8769767373164443
7842,-0.1235926057973482,2,2,0.7736266820737345,0.5688459427554196
8977,0.676256278243949,1,2,-0.3997673947818994,2.8168449374877276
3119,-0.273486532434777,2,0,2.5878697300528706,-0.6789192270693484
4258,0.8946571272572363,1,0,-0.00018208755382331798,0.8472360070772832
5404,-0.4255055052533809,3,0,-1.4862292420042273,-2.1317543521267055
7052,-0.7362090339447138,2,1,1.4751974926884424,0.4946087122681357
2819,-0.0071785021890333,3,1,-3.024610013073703,0.7557715754119428
3822,0.4486286994340482,1,0,0.07506528544209252,-0.29538077445131905
8148,0.5100511817349305,0,1,0.40025197506714183,-0.5218649016679074
4699,0.397953157800478,1,1,-0.6682010008929398,0.9173058610356158
7846,0.1817016085025511,3,1,-1.5702055615562949,-3.0913381561578483
3802,0.2687491058369524,3,1,-1.8626634969248321,-0.21384777156395937
3536,-0.7003742681204297,2,1,0.8382878489505167,1.7193849718373404
3825,0.3086437414374412,2,2,1.835086921468011,-0.4607183092180614
7376,0.5138407255046091,0,1,0.9295259707269581,-1.26182582723829
7309,0.7733737863367893,3,2,-1.6353726158013537,-0.26920634708294594
4810,-0.421395504356064,2,2,1.2828033263925844,0.9637750740971051
1946,0.6604218236078818,0,1,0.6447145589849335,1.3887607387307135
6307,0.2208584312713639,2,2,1.7568879027163704,-1.2740178041403454
5746,-0.8154387048161997,1,0,-0.4433882890290978,0.752361900816097
5335,0.4440606952757766,1,2,-0.6381657702197314,0.8639034658247654
3488,-0.5607859136308224,3,1,-1.1215329858854468,0.8677190382962493
1610,0.9771494656610136,1,0,-0.49719614109263416,-4.076045572739453
5687,-0.0590704763235558,1,0,-0.9132966480247645,-0.7372172789104919
4677,-0.5718501804751994,2,1,1.6739370569008007,1.294986432067087
4959,-0.4080465021058352,2,2,1.0041127984779037,0.4168672945116792
7604,-0.9610681471852576,0,0,0.6707848559528427,-2.4909032894304923
4761,-0.7914951702331408,2,0,1.1359960802729385,0.460447602690467
2194,0.9304465203611704,0,0,-0.023984303802035076,-1.573814318245742
6629,0.9407420027796554,0,1,0.833557550175559,1.2760716672900194
5113,0.4005237014983127,3,2,-2.4039144062075386,-3.2252595992845197
557,0.3219773902896243,1,1,-0.5351412081976457,1.1703037712583033
8614,0.1319062634251955,1,2,-0.20903214015895127,1.1668585713206874
7478,-0.2266106295677319,2,0,3.391263315712818,0.8365053325721549
1207,-0.9157256785408876,3,1,-1.204508428941409,-0.839642089078664
5666,0.111321851374031,2,0,1.1016955105143418,-2.388753586491205
8602,0.3739241725399296,2,0,4.257105917407992,-1.481765928361984
1510,0.7138232940405904,3,1,-1.8632541532187077,2.9537713390844473
3829,0.3307063084907529,0,0,0.6630454828680082,-1.9966400315699369
3732,-0.9894219892458358,3,1,-3.40294244282661,0.9101957478538288
6398,-0.1959673271796356,2,0,1.3327308092595616,0.4577957733329859
3211,-0.6639650260032304,3,0,-1.8554470326501455,1.8193658495093434
3630,0.2245987242601592,2,1,1.1308004142578576,2.247086072088657
8141,-0.2061271244951164,3,2,-1.0602498077603284,3.816573174943734
6701,-0.5359948323985784,1,1,0.00854858135286242,0.113288064569654
266,0.713450671610339,2,2,2.6982804091147203,2.3350610042793765
1140,-0.0798424974643494,1,1,-0.5062667619385393,-0.7910994799054185
3162,-0.4901784900624841,1,1,-0.8229946791847599,0.6082050401192025
8413,0.4657070297852121,0,1,0.2327109486871053,-0.2871512197944846
3730,-0.4026062329478905,2,2,1.2957746538591377,1.9899222981266835
1909,0.5015394998241631,0,2,0.25000974354707145,0.48258939501127607
5876,0.8331901010881315,3,1,-2.609646241903249,3.6057102344072196
2660,-0.6571582893608057,3,2,-2.055911653049678,0.9717423606354166
656,0.6690830309537381,0,0,0.12298883047836273,1.2830363212694949
6942,-0.3950527087668287,2,1,2.01597201660809,-0.0690164957690033
6296,0.5439121471481325,3,2,-1.495377290897207,-0.506706893043257
998,-0.9576318115742866,3,2,-1.0696831815043868,-1.2344645920801247
5967,-0.7526322394371687,2,1,2.068055252875067,0.14419969271804953
2834,0.0542543194586839,1,1,-0.43571168402423444,-1.4530349138758252
8246,0.5411802868521758,0,1,-0.11065821951440558,0.25764555997453364
1237,0.4394273202210719,3,2,-0.9178275696730123,1.0257867183683416
8151,0.5182521517312195,3,1,-0.6470527318468667,-0.9312580560324424
6366,0.6883763307397261,1,2,0.026518197296567222,0.3138698797065437
7715,0.5907278316082523,2,1,1.0793600202898257,-2.1370532455957467
5091,0.8755545214486291,3,0,-1.3260213385241575,-3.2088266316752247
2186,0.3734121859022308,3,0,-1.4409712500497718,0.8748036719190448
1134,0.2961633293738561,1,0,-0.5066037869235602,0.2813812617639136
5004,0.5322482339317245,2,1,1.3946872912679669,1.7864854319000276
1303,-0.0767466974750989,3,0,-0.9870328716227684,-0.8524757700888851
1627,0.2459670102739393,2,2,1.915959127178834,1.2024371274727124
7975,-0.9888341808251364,0,1,0.5023630658917281,-0.9818320425942998
1522,0.7692226098448365,1,1,-0.44800445093278335,-1.6497795691200328
8826,0.4183950094635169,3,1,-1.8312991160386543,-0.8401715280655674
358,-0.2378709228232163,0,1,0.35210393913179977,1.7702304906794417
138,0.3571360736648492,2,2,1.1781478243860244,2.0526257248695496
299,0.6689010800894657,2,0,0.8883872397598873,-0.7398087284705656
1556,-0.1561773757513536,2,1,1.4808020741279644,-2.194649065670958
5099,-0.1253560688360104,0,0,0.302465618699504,0.7173345156240735
382,0.8613656062503321,3,1,-3.656813313272181,0.3899288985525069
6784,0.7642419432214071,2,1,1.0124606943283074,-2.426125330877839
5597,0.4852924900782807,1,0,-0.4387972881636365,0.886366263601706
4857,-0.881597361961189,2,0,1.510109339035553,-3.4498390723662347
7789,0.1197238507632569,2,2,1.7180666825758952,-2.01096686641211
7115,-0.5997607210986533,1,2,-0.4838503985860953,-0.9350350192198796
5743,0.2422649254526354,3,1,-2.3963979719294235,-1.4664058061537002
7920,0.1201293611082059,2,1,2.0874372710866513,2.809130057689584
6761,0.0819838763073605,1,1,-0.4312155401352848,0.5475959194449177
5698,0.5507255526692332,1,2,-0.0024150964430584253,0.27392416692243016
8297,-0.119603358340957,0,1,0.6443406151949658,2.1662584689140076
2721,-0.7846486878612327,3,0,-0.7948413510063304,-0.7566063501184459
1932,0.2001138513069624,1,0,-0.8523782434603911,-0.1826414762581782
8078,-0.4270136776047668,0,2,0.6301259341818286,-1.8842512086678118
3236,0.0419173123197793,2,1,1.624234452753658,-0.26062833826901977
3140,-0.136073528752451,2,1,1.410999485468634,-0.45343043897342294
4163,0.968288534389389,3,2,-2.8698983369663815,-0.9221792453883325
7796,-0.3013281247382326,3,0,-2.3979308714369045,0.2984037130073561
3807,0.6439145134457853,3,0,-3.2173307948370145,1.26106480787078
8525,0.6968665407359977,3,0,-1.6253028692146274,2.4836462655403246
8686,-0.4823465375674098,3,0,-1.8096946953738628,1.6530693732223176
4154,-0.2811511413673926,2,0,1.3963084869953555,-1.0081886839508731
4172,0.1564132826432582,1,1,-0.7411333409598605,0.9163866484442761
796,0.3944825978822104,1,1,0.09418014120704597,0.2650308627252977
2416,-0.6132822898714356,2,0,0.8665049291342992,-0.520630735472174
785,0.5224071994850796,2,2,1.8075801045835835,-2.0989751524670908
3158,0.8903331280722171,2,0,2.0609193974306694,-0.28558649469373937
123,0.4790109080509197,3,0,-2.334899247312212,0.04608645412444875
2172,-0.5262669923389778,1,1,-0.5437931994216842,-0.0033663645563806375
7081,0.1865803896924347,2,1,1.8925205743097742,-0.7666212607712205
7021,-0.5874652278617756,3,2,-2.402460904584799,-1.5446639299437976
8360,-0.2574223744440558,2,0,1.005005710285933,3.021044659357402
4340,-0.951889695224896,2,1,1.3358336557885186,0.8025100549651464
910,0.5175527787776106,1,2,-0.42128207802694656,-0.37923301758533084
2309,-0.8806346979263786,2,1,1.1502329778946985,0.9148768327845627
8688,-0.7043214046103321,2,1,2.969773211744335,1.790444972400375
3634,0.1284012291335259,0,2,0.6689529957215824,-0.36516570728054937
1257,0.323758556329516,0,1,0.7889820926416313,2.9100140494295257
4458,-0.0357530456217751,3,0,-2.2838466805568363,0.6871929573961331
1178,0.6696628621903105,3,1,-1.5683592629093646,-0.47772307588606483
4652,0.5519698993218942,0,1,0.23064580889617803,-2.6760325987735225
3650,-0.6581853029481444,0,0,0.7995444013114934,2.532670728842007
442,-0.7739676318854807,3,0,-3.3511541087713272,1.4147036992743935
7525,0.5869935162744191,3,1,-1.7173150287095282,0.6462219513778003
1399,0.2727174002177364,3,1,-1.2904896190509318,0.15121638321954453
1457,0.341141697452219,0,1,0.8325070016693299,1.1406084417349158
8440,-0.4081496766637555,3,0,-1.2606230016729094,-1.4798009587444618
1054,-0.6970221480187817,3,0,-0.9515675663803649,-1.3624107995167734
5556,-0.7933308000283215,0,0,0.08211563740169375,-0.9372321657470183
3275,-0.0033358352015626,2,2,2.279605835975349,0.36907397104111056
7514,-0.9333700554618164,3,0,-1.9788847288730347,0.26096512284353895
3699,0.9291179413293772,1,2,-0.26711931649130793,1.5847719771300817
3759,0.0849746535004132,1,0,-0.13669151183436792,-1.736800058073652
929,0.3441254284224624,1,1,0.05766440931331197,1.0744427195648238
7171,-0.7092198102525757,1,2,-0.33085036715030924,0.4030375511894199
1829,0.914611278752336,0,1,-0.04045426624739451,-1.2844823117971398
2928,-0.303992462480301,2,1,2.588518044078545,-0.19161119580986755
8436,0.9725685516254036,0,1,0.5038194406795955,3.1552782868963463
4221,-0.2092185954977585,2,2,1.502411631756498,0.3477256772658137
3546,-0.0352914848443757,2,0,1.1226860768982303,1.691724442128832
7880,-0.1559073411034301,3,1,-2.348774857039153,1.1930851316556221
6523,-0.4081858198635628,2,1,1.310282429751097,1.2556858983163035
2011,0.7323249819589626,3,0,-1.2133438613987777,3.2565642644591706
7427,-0.8751090914209934,3,1,-2.030563664292903,1.0167705937898
6672,-0.0737416299866353,0,1,0.4415802227692904,0.5055560903966035
3219,0.6655293558591997,2,2,1.2901302679681739,-0.7516123059239321
2606,-0.4307224256522675,3,1,-1.203703250607671,-1.2811984542999728
3264,0.5097206045993374,2,1,0.8359666923358823,-0.6158014468087899
4928,0.912936937207762,3,0,-1.8631640459053629,1.8986922559458346
8882,-0.5041239490293119,2,0,1.5871670032690963,1.251880854377396
6526,0.7901465500070852,1,1,-0.5844855319342872,1.9397501066681357
6,0.8647075886499744,2,0,2.7237397082472823,1.782893787400661
2980,0.5867296174199872,0,1,-0.057823691713170575,-0.5483866160581415
3361,0.8970037721936104,3,2,-2.513591082196212,0.3530185644578021
4774,0.059634377884171,3,1,-3.7476994322493606,0.40911182171028276
1943,0.8662029745832245,1,0,-0.8160883056037178,-0.9412382192657036
5981,-0.8655071632894533,2,0,2.721874925988802,-0.34058774306835193
1635,-0.0346896163730929,1,2,-1.001168762583845,-0.5476189272974729
1141,-0.8375302093383605,2,1,2.3991838288791967,-0.17203209469972505
7521,-0.733787964938651,3,0,-2.417798719230602,-0.7661213276435584
6286,-0.6815259946838541,3,0,-1.7283888801034535,-1.029063646569277
2070,0.1513299407683881,2,0,1.4646243605685703,0.8283929005939444
3134,-0.3613339889009037,0,0,0.0538596445172432,1.5481235080168652
5160,-0.3541067986446273,0,2,0.6265618208612497,-0.06743121275920082
6239,0.3835452393856478,0,0,0.5677810825328323,1.0498011777573757
6728,0.6808409169045253,3,2,-1.709041954692797,-2.504933252644958
2242,-0.5519586647775958,2,0,3.15014568817339,0.1083406810306637
1474,-0.4242599757517689,3,0,-1.2804117701988933,-2.41453863432399
7272,0.7738161771125203,2,1,1.157321834116324,0.9291942813760783
1889,-0.4827855553076532,1,0,0.055257265455482624,-0.07238224378625487
3435,0.7353312194017787,2,2,1.2817285508200138,-1.6005176393417042
6533,0.595319777623655,2,0,1.925194745065636,2.341642768313516
6187,0.8954078088456139,2,2,1.4961420655638804,0.012292151090611774
3705,0.2071479315523701,0,2,0.8703157729840821,-2.190425099959312
2021,0.9247126608932724,0,0,0.22211325598559675,2.49028290224251
4020,0.8466810073735225,2,0,3.4594202145363333,2.08142869040771
7696,-0.6940693712765755,2,0,1.5651085374834857,0.9086809059478278
6997,0.2596273274483611,3,2,-1.024838454177893,-0.18981807449457253
7540,-0.4552297953947237,2,0,0.9344204076541286,2.345703515548171
2658,-0.3416980705023758,0,1,0.2098888287590367,-2.451552392384781
1130,-0.7094045007121486,0,1,0.6155369297773805,1.1282332557373076
7633,-0.3691411976383631,2,1,1.0741582733084776,-0.43814808860644944
1819,0.571050595533146,3,1,-1.2807603643385164,2.867813329308978
6011,-0.4616942111611966,0,2,1.0159638305190863,2.7688528975669278
4318,0.4263838567220013,0,0,0.20172295828954256,-0.6713049686031658
8640,-0.1013562971343153,2,1,2.670386958247585,-2.950584489210568
4144,0.3605483970715275,3,0,-2.4730765741105216,-2.5449408487674856
4669,0.2865891955336439,0,0,0.27910426510747394,-2.175383815568157
1236,0.5644928606218098,2,2,3.061246563489338,1.1360878506231693
5476,-0.5048626001367074,1,1,-0.29364249637672896,-2.027971164638217
8852,0.7133085522430433,3,2,-2.8075380945681325,0.45914372937925463
1856,-0.6140907987036233,2,1,1.8173139137308627,1.2918242727319569
2282,0.6014895566924772,2,1,2.0619661168417247,1.1979720209384064
6946,-0.2216476333714419,3,0,-2.7611438855190182,1.0063950888440127
8382,-0.4740547710335971,0,2,0.3171034211474679,0.00935723790170212
4093,0.3651419099404394,0,0,0.28980888241752906,-3.4681907345553795
7503,-0.6631440582900232,0,1,-0.09807019811939377,-0.13266089753853413
5200,0.8597402907202423,1,0,-0.8151697794268462,-3.289682622449986
3421,-0.991804931374795,1,0,-0.061088948842694724,0.09583513461578808
386,-0.2766514710728411,0,2,0.4361431163203846,0.39527844258756856
1628,0.1057462395906303,0,1,0.35155264852303414,0.7444969540121456
3585,0.420073636758526,3,0,-2.079762068804701,-2.390989878334809
7894,-0.525764667741957,3,1,-3.1231044344495116,0.348399003674011
2714,-0.6770684867531012,0,1,0.7390806079021104,-0.41384614438272443
5770,0.8726693630164479,2,1,3.1141856188227077,0.2583998575612821
6982,-0.5276728185289101,1,0,-0.3946103225655473,4.1445250856492715
8383,-0.9770084816955742,2,0,2.058328355367924,1.27826150680443
3189,0.6443043768861896,2,0,3.002817113810588,-0.21940380153378425
8970,-0.3759186112513342,1,0,-0.5397009934707552,-1.2961117817425754
4305,-0.5694273410084847,3,0,-2.549343465802501,-1.2596393137502127
909,0.175805138384566,2,0,3.7107666063918234,1.7632998765680057
5385,-0.1194673141764397,0,0,0.05520947247979932,-3.234525126400822
7403,-0.9614527650515784,1,2,-0.044309543051386145,0.8459751640580021
1866,-0.3408705346977287,2,1,1.5086000276487237,-1.361788683956761
1842,0.4672478482652076,3,2,-1.0543589803057207,-2.4889676449287155
2497,-0.6291145512235277,1,0,-0.5835215147741318,-2.439350337996705
8009,-0.0465771727241142,2,0,1.6939999569373476,-0.0919656849567267
6354,-0.6704336684895202,3,1,-3.213332355404747,0.3762267764044034
7716,-0.3565032824689669,3,2,-1.3016045128736295,1.2079547609759629
5054,-0.4712160453163891,3,0,-1.8685220367551938,-2.135070543533186
4006,-0.5041528481159157,3,2,-4.255411638672424,-1.1390338845806076
2702,0.517072359080605,2,2,3.2276177773778127,-0.10631507625199395
8042,0.9991213226808382,3,0,-2.5927004477395705,0.059037797332869325
331,-0.1633255080058731,3,0,-1.5788050015175055,2.4424264130555713
5748,0.6308162000654778,1,1,-0.2247475650600863,-0.8925028052366591
7924,0.982962436613068,1,2,-0.5367956377185984,1.0745578836014253
6554,-0.6508562578830805,1,0,-0.38690045507405924,-1.2183652845246729
5775,-0.1093978006409817,3,0,-2.3329278279549204,0.94733790231979
2459,-0.4374623600854523,0,0,0.9066249540758275,-1.8668212985619543
1774,-0.9839682162355076,3,1,-1.2013649924373295,1.339176143200394
6108,0.4992117635601054,2,1,0.8135878381829867,-0.6274054498576206
6418,-0.1438942808855852,0,0,0.8030524383939667,0.23695527350547738
2686,-0.8136641162419436,0,0,0.7741989087942645,-0.19072344659967122
8220,-0.6379110731764168,3,1,-2.4355630194180447,-0.30916569429417334
7949,0.827097880212248,0,1,0.09486190062891835,3.1271143840143893
5668,0.6224853964307275,3,0,-2.977764965027259,-0.2659250315082472
6838,-0.2681912202124525,3,1,-0.5555690672266824,0.9868940542167014
7202,-0.8163439808300983,2,1,1.3247658228045296,-0.567854093470294
7542,-0.4865941070325816,2,1,1.2414258192280838,-0.04990431713946183
7482,-0.8902505375626044,3,0,-0.7371940295796983,-2.7515930649293128
6993,0.4817876066724671,2,1,1.6554811509814793,-2.1908850698182243
7369,-0.916023299809788,3,1,-0.8202385322251856,-0.26199910729969994
5462,0.3979679781435161,2,0,1.806655824083764,-2.069901908099954
173,0.8252416861694993,0,1,0.37517787478892006,-2.5512313777213236
8714,-0.6228531020923771,2,2,1.2104313176328323,-3.200993090227154
4615,0.9157918122488272,1,2,-0.7400171695253039,-0.5092279293037811
3321,0.9390672963292924,3,0,-0.8982014746408878,-0.5603897392476899
8663,0.0669083356853705,2,1,2.837673818137218,0.40886376108314754
3372,-0.4112411066912098,2,0,2.5362261978339626,1.389894722057852
3311,-0.7151771604418604,0,1,0.7623315090327477,-0.8984584198657423
5867,-0.7793225230470904,3,0,-0.8761328643626749,-1.6168030575614418
6098,0.714029441041033,0,0,0.42850376694135683,1.8415031984451566
7669,-0.1798275345210664,1,1,-0.11126191336968744,0.48615319150456093
6551,0.7427300891143633,2,1,2.0230899649752025,-1.4309999613716975
4679,0.5767142337217395,0,0,0.22902278511810548,1.2084704029846058
3403,0.8626417230985599,1,0,-0.28853598700804783,-0.9094076216456797
18,0.4371121014751549,3,0,-1.5294230829152293,2.842458314832649
3691,0.621268783017902,2,2,1.233986925955015,1.622765647754375
7396,0.1982944389766252,2,1,1.990210034757562,0.5549448865304926
4096,0.033855958148365,2,0,1.1278036950152348,-1.637621336612443
3628,0.2990161265410229,3,0,-1.8238808833330542,-1.218514595702862
7747,-0.8968780276447108,0,0,0.8693407628430765,0.05193202823124752
2174,-0.4237068280360512,3,2,-1.1126568353269097,0.06965932538725106
1356,0.2491340368855796,3,1,-0.8720712520631664,3.3065710979054557
5002,-0.1032869974248338,3,2,-2.7444927813746465,0.017386156056729135
5939,0.4779979899552733,2,1,3.8653528400403103,0.7687913095516596
8548,0.6831684442528447,1,0,-0.5534755641411125,1.201158615815659
3112,-0.4486741351648466,1,2,-0.6520531799671643,-3.295745034811944
182,-0.4706363155866335,3,1,-1.8063660623779607,-1.7211987308387002
7644,-0.561271640338395,2,0,1.9477467461026114,-1.730834056315336
7740,0.6884019816015339,2,1,1.2354488944706223,1.2756132469551187
1812,-0.6663823470193087,2,2,2.6852618034765645,-1.0061430171789474
6330,0.0348186040312137,2,0,1.833743202044251,-0.14484222977974048
6992,0.0174769525366109,2,0,1.4897223415322456,-2.644751378503257
4912,-0.5189444004514305,2,1,1.4045649224408274,-1.7919219145017253
7191,0.2469648806956457,0,2,-0.11702156461557761,1.5061804169330497
1800,-0.324344741664583,2,0,2.768696977345779,1.9198733090456603
2429,-0.2258013091801392,1,0,-0.3552334426370895,1.9905242658005997
5482,-0.4806123749133282,0,0,-0.10305902779940652,1.4182238853846236
7558,-0.180304815444463,3,0,-1.427263220023951,-2.0254781078128867
6032,-0.7309524828728833,2,0,0.8374118517346709,-2.7420752491608105
1968,0.9753567100504246,1,0,-0.4065109842661341,-0.8411851872806432
6829,-0.9043060025165852,1,2,-0.7616814647476262,-2.283428159661554
6535,-0.3964401003148137,2,1,1.6013413557472693,0.11276866477305834
6057,-0.2340874223640847,2,0,1.5856842412124266,0.636668802689773
4987,0.5253863297063934,0,1,0.15639458947117976,0.4738181616533928
8777,0.7666646870495737,2,0,1.6331692682178585,1.2356563628996227
4650,-0.1118639612429321,1,1,-0.40976566356773925,-1.437089794387461
1159,0.0599610372193675,1,1,-0.16728082819364026,2.654233771526764
1213,0.4915536433871912,2,1,1.4345742704983253,0.6896888903680742
5900,0.0622025640883268,1,1,-0.24709605347723615,-0.846099026664942
1325,0.3567432028225257,3,0,-3.2653668731241887,1.8035515813573741
6033,-0.5096988065122758,3,1,-1.2301707246280382,-1.3748542685009664
7529,-0.1742031999385418,3,0,-3.2250596670695577,0.40925752144270017
4796,0.2977221022155742,0,1,0.7441622855548612,-2.3668165656319626
1455,-0.0249415730621958,3,1,-2.8683647547882787,0.0742755838506393
5410,-0.7562010309963363,3,1,-0.7189047355584305,0.776370132583201
5741,0.6223758339436203,3,0,-1.5901752083631013,0.26194434273791045
6968,0.5190635420898417,1,1,-0.09271022511843746,-0.7576132100951741
4962,-0.4802622262813776,1,1,-0.35689168986641373,0.8085615690105369
7490,0.5115464236721883,1,0,-0.29995432965044755,-2.936987677292507
1644,-0.7215818456520369,3,0,-1.862273189273616,0.9065704574975184
2140,-0.4721392882357131,0,1,0.2915033996263702,-0.7431642328261422
4536,0.9211565644501648,0,0,0.38781544155824293,-0.06095933322466692
4457,0.8027197316096106,3,2,-2.230938678965037,1.9608816344329865
7907,0.6128523999520041,1,1,-0.2742106869745132,-0.9439898616206488
5586,0.0905192422888001,3,1,-1.0057564944929434,-1.9244518243208557
4378,-0.4097209072776551,0,0,0.7587263526682527,1.6948636465971034
729,0.8860802289829888,3,1,-1.028440689300145,1.6682174279446382
4357,-0.5210640051838795,1,0,-0.7573475847312252,1.5261782194312732
8274,-0.5700898575870206,3,0,-1.5594041280436954,1.0051487267943713
1936,0.8673571726936575,0,1,0.5451897385352185,-0.3649964731652071
3793,-0.7966227968969253,1,2,-0.4865111564247105,1.5393766219975065
3736,0.5871192501838636,1,0,-0.95298995678529,1.3267259504894617
2261,0.5554454940114602,0,0,0.44415124605385004,-0.41042144360438076
6994,0.4654552908433915,3,1,-1.0402050201807254,-1.466898172909752
1110,-0.0458294096744558,1,0,-0.39562299962818814,0.1930326304442638
7952,-0.1294661812025452,1,1,-0.22836502283392937,4.596196673555614
5480,0.0902867755958272,2,1,3.262023017250099,1.0111661144221795
2998,0.9821333212440088,0,0,0.3280971170116858,0.4944945743033357
2394,0.2938756101436279,1,1,-0.05789887965576654,1.2161266077013457
1185,-0.1224604407627354,2,0,1.6036700850465522,0.3678817796220186
2007,0.91183281118813,3,0,-1.5646612451543755,-1.3590808777703378
193,0.6676501758599167,3,1,-2.1687911851919233,-2.7877516378161915
5611,0.1335511494123031,2,1,2.821258469487799,-0.23287695911871223
7819,0.7559930316404067,0,2,0.34377407719020214,1.189276476175478
578,0.8705388918328316,3,2,-2.6705413787738994,-0.58936299348357
5525,-0.95869630004366,3,1,-0.8865302046529822,0.0011733183937663687
771,-0.5677677554172806,3,1,-0.8687977957794164,0.7934533050553023
2395,-0.2734689884360075,3,0,-2.4860194113670193,1.3241434939663945
1478,-0.4621594470729175,3,2,-1.090516265886728,-2.2504192935436875
1846,-0.4117116078282536,2,0,2.2186606755233265,-2.2561451450631833
8180,-0.9898064383709182,3,0,-5.234039852904296,0.6596652277633059
4274,0.920548608111444,3,2,-3.029538527356314,-1.8806406752666665
3740,-0.038262250164182,3,2,-1.3390488847895066,0.38109212745868376
4600,-0.1547251999076828,1,2,-0.47802829683251535,-0.6791760823882872
8670,0.2668710235485734,2,1,1.7347907893249528,0.27912398774303
6522,-0.5982798538396841,1,0,-0.7258484694014412,1.5790384719586372
4915,-0.5173886306415836,0,0,0.2739119558177685,-1.9564000992120192
2073,0.9966935627772456,0,2,0.3578999842849542,0.406062844327255
4754,0.315919545038178,3,1,-0.9027484499387399,-0.19094061791185027
1896,0.8984537668542294,1,0,-0.7456324219991459,0.924586318399942
7210,0.0032814789803907,2,0,3.7703982334205928,-1.3755246064460767
3659,-0.2051115689286669,2,0,3.649840568777518,-4.154379308115016
2379,-0.4113896981778027,0,0,0.4141205763170108,-4.4133055210200345
1447,-0.7651679106698888,2,1,0.9704891012619452,-1.0283968608923024
342,-0.0428092852166943,0,0,0.33314815452196134,-0.6059234343598904
5127,0.025372700090223,1,0,-0.022786651666935845,-0.3693125811845482
3136,-0.3075865182258244,2,2,1.4752386305129073,-0.33915431291892423
2527,0.0413939501661255,2,0,0.884387742213391,-2.0720087763632136
727,-0.937139684699564,0,1,0.598368702163431,0.10673931781959789
4577,0.255640281552344,2,0,2.84356418888988,1.5466506672216276
976,-0.284831720817603,1,0,-0.49678523165125865,2.541450316394622
6913,0.5553127813753862,2,2,1.8148674439077253,0.5249317612235492
8052,0.7140548026733837,1,1,-0.3926158680969011,-1.0486603513621444
3516,0.3520931698091571,3,1,-1.4398950265038555,2.4921616123420782
7760,-0.7063334390973477,2,0,2.193015217952733,1.5347365843284007
8806,0.3237145570369542,3,1,-1.0100423268583754,0.8226365318383225
3940,-0.5140441897580805,0,2,0.5017103210600691,-2.1265219228364436
1299,0.6045138561662882,0,0,0.5923763325508029,0.219122257736766
8785,-0.368738783871783,0,1,0.4907323872182923,0.5089188317132246
1348,-0.5242560533271996,3,0,-1.9537726800554287,2.4162477343396045
660,0.1616800009677035,3,1,-1.0360694048851162,-0.9129031926076846
1492,0.7355580696379935,3,0,-1.2133799734738748,0.09445144042914244
6604,0.4602474873413806,1,2,-0.2489880692197826,2.737713012467575
6822,0.7271584724586249,3,0,-1.114745368269609,0.750526666049779
7838,0.2881109535293729,1,1,-0.49611932447424023,1.8035712489275937
5154,0.485310762577839,3,0,-1.5161059812421642,0.7320678233141672
